case_label,intensity_w_cm2,harmonic_order,nearest_harmonic_order,mean_intensity,raw_normalized_intensity,display_metric,normalized_intensity,display_intensity,display_scale,display_floor,display_frequency_rolloff,display_rolloff_reference_order,display_frequency_rolloff_power,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,bsv_tail_quantile,spectrum_model,frequency_grid,driver_sampling,normalization_scope,claim_level,mechanism,processing
BSV - 2e13 W/cm^2,20000000000000.0,5.319870717474597,5.0,0.00024839327153365745,9.100787858824445e-05,0.00024839327153365745,2.6324510197207118e-05,2.632451019720712,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.359869745425533,5.0,6.677141721039412e-05,2.4464128972290477e-05,6.677141721039412e-05,7.076378689262595e-06,0.7076378689262596,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.399868773376469,5.0,5.0073576940153116e-05,1.8346269939244643e-05,5.0073576940153116e-05,5.306755608285806e-06,0.5306755608285806,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.439867801327407,5.0,2.0339961029643302e-05,7.4522819899514725e-06,2.0339961029643302e-05,2.1556119786565477e-06,0.21556119786565478,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.479866829278343,5.0,2.3964364577970328e-05,8.780213604380302e-06,2.3964364577970328e-05,2.53972322119397e-06,0.253972322119397,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.519865857229281,5.0,4.878055124846566e-05,1.787252310852734e-05,4.878055124846566e-05,5.169721831984563e-06,0.5169721831984563,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.559864885180217,5.0,8.940417554790815e-06,3.275646036347494e-06,8.940417554790815e-06,9.474979400015269e-07,0.09474979400015268,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.599863913131154,5.0,5.369798785817401e-05,1.967420425382795e-05,5.369798785817401e-05,5.690867631857192e-06,0.5690867631857193,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.6398629410820895,5.0,2.2473005340693108e-05,8.233800090199458e-06,2.2473005340693108e-05,2.3816702223868605e-06,0.23816702223868605,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.679861969033027,5.0,2.372468150944103e-05,8.69239702438322e-06,2.372468150944103e-05,2.514321810992154e-06,0.2514321810992154,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.7198609969839636,5.0,3.847266819920179e-05,1.409585652147723e-05,3.847266819920179e-05,4.077301047932862e-06,0.4077301047932862,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.759860024934901,5.0,2.628952412730043e-05,9.632120085812744e-06,2.628952412730043e-05,2.7861416764466115e-06,0.2786141676446612,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.799859052885838,5.0,2.8323778763801214e-05,1.037744300794009e-05,2.8323778763801214e-05,3.001730273479219e-06,0.3001730273479219,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.839858080836774,5.0,1.9449614489710136e-05,7.1260712624732055e-06,1.9449614489710136e-05,2.061253800494935e-06,0.20612538004949352,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.879857108787712,5.0,1.1466951802019583e-05,4.201333437625113e-06,1.1466951802019583e-05,1.215257916526312e-06,0.12152579165263121,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.919856136738647,5.0,2.2972105453092025e-05,8.416663507361003e-06,2.2972105453092025e-05,2.4345644329149913e-06,0.24345644329149912,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.959855164689585,5.0,2.3319713635328902e-05,8.544022364748601e-06,2.3319713635328902e-05,2.471403655980208e-06,0.2471403655980208,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,5.999854192640521,5.0,9.584123691890628e-05,3.511491112222465e-05,9.584123691890628e-05,1.01571737551789e-05,1.0157173755178899,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.039853220591459,7.0,0.00015124919657487495,5.541562552587335e-05,0.00015124919657487495,1.602926276131105e-05,1.602926276131105,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.079852248542395,7.0,0.0003597300507492254,0.00013180014330095276,0.0003597300507492254,3.812388850438996e-05,3.8123888504389964,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.119851276493333,7.0,0.00041723613045464744,0.0001528695800357067,0.00041723613045464744,4.42183345103546e-05,4.42183345103546,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.1598503044442685,7.0,0.00014157100403670763,5.186966888208464e-05,0.00014157100403670763,1.5003576048508939e-05,1.500357604850894,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.199849332395206,7.0,3.730246644128995e-05,1.3667110690922958e-05,3.730246644128995e-05,3.953284048926649e-06,0.39532840489266485,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.2398483603461425,7.0,2.8751416216095714e-06,1.0534123489250672e-06,2.8751416216095714e-06,3.047050931338137e-07,0.03047050931338137,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.27984738829708,7.0,2.4827266330767212e-05,9.09636893929436e-06,2.4827266330767212e-05,2.6311728238761888e-06,0.2631172823876189,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.319846416248017,7.0,3.588151881472476e-05,1.314649502255057e-05,3.588151881472476e-05,3.802693213457322e-06,0.38026932134573216,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.359845444198954,7.0,4.1245108711384576e-05,1.5111640596335604e-05,4.1245108711384576e-05,4.371121963787326e-06,0.4371121963787326,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.39984447214989,7.0,6.474532738057467e-05,2.3721797523042258e-05,6.474532738057467e-05,6.8616553915813504e-06,0.686165539158135,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.439843500100826,7.0,5.975156402859332e-05,2.1892151309078842e-05,5.975156402859332e-05,6.332420547698473e-06,0.6332420547698473,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.479842528051764,7.0,9.17779350488699e-05,3.3626173198800055e-05,9.17779350488699e-05,9.726548437304258e-06,0.9726548437304258,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.5198415560027,7.0,3.0579733693240466e-05,1.1203993868401458e-05,3.0579733693240466e-05,3.2408144812670948e-06,0.32408144812670947,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.559840583953638,7.0,4.986741646343301e-05,1.8270735575857125e-05,4.986741646343301e-05,5.284906894195561e-06,0.5284906894195561,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.599839611904574,7.0,6.096567626355709e-05,2.2336985334533164e-05,6.096567626355709e-05,6.461091142165551e-06,0.6461091142165551,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.639838639855511,7.0,3.181872485341727e-05,1.1657943189899081e-05,3.181872485341727e-05,3.3721217233229826e-06,0.3372121723322983,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.679837667806447,7.0,0.0011454578234182282,0.0004196799932540665,0.0011454578234182282,0.00012139465762041781,12.13946576204178,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.719836695757384,7.0,0.0027289027777528617,0.000999832447728777,0.0027289027777528617,0.000289206823343474,28.920682334347397,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.759835723708321,7.0,0.007533239922759503,0.0027600755045964105,0.007533239922759503,0.0007983664369822486,79.83664369822486,100000.0,0.01,1.0,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
